PointYrID,Point,Year,MaxOfVisit,latitude,longitude,CWHR1,elevation,aspect,slope,SRI,southness,ShrubCov,TreeCov,BA,g30SNAGS,totSNAGS,MaxDBH,DisturbanceYear,TRT,Landscape,Clearcut,ndwi,tmn,tmx,dndwi,dtmn,dtmx,cwd
SQ22C.N.2012,SQ22C.N,2012,2,36.72410796,-118.7648139,WFR,2410,287.83,18.16,0.7085,0.4009,9,38,26,11,51,100,NA,Undisturbed,Modified,0,0.356,-3.5935,19.05,-0.025,6.90284,4.75,538.14
SQ22C.N.2013,SQ22C.N,2013,1,36.72410796,-118.7648139,WFR,2410,287.83,18.16,0.7085,0.4009,9,38,26,11,51,100,NA,Undisturbed,Modified,0,0.375,-8.71215,20.41,-0.006,1.78419,6.11,601.12
SQ22C.N.2014,SQ22C.N,2014,2,36.72410796,-118.7648139,WFR,2410,287.83,18.16,0.7085,0.4009,9,38,26,11,51,100,NA,Undisturbed,Modified,0,0.331,-1.82,20.17,-0.05,8.67634,5.87,689.69
SQ22C.N.2015,SQ22C.N,2015,1,36.72410796,-118.7648139,WFR,2410,287.83,18.16,0.7085,0.4009,5,44,20,9.5,30.5,89,NA,Undisturbed,Modified,0,0.349,-4.94861,20.84,-0.032,5.54773,6.54,634.98
SQ22C.N.2016,SQ22C.N,2016,2,36.72410796,-118.7648139,SMC,2410,287.83,18.16,0.7085,0.4009,1,50,14,8,10,78,NA,Undisturbed,Modified,0,0.341,-6.68285,20.75,-0.04,3.81349,6.45,487.53
SQ22C.N.2017,SQ22C.N,2017,1,36.72410796,-118.7648139,SMC,2410,287.83,18.16,0.7085,0.4009,1,50,14,8,10,78,NA,Undisturbed,Modified,0,0.295,-7.35752,20.60244,-0.086,3.13882,6.30244,616.61
SQ22C.N.2019,SQ22C.N,2019,2,36.72410796,-118.7648139,SMC,2410,287.83,18.16,0.7085,0.4009,1,50,14,8,10,78,NA,Undisturbed,Modified,0,0.335,-5.90935,18.98065,-0.046,4.58699,4.68065,520.16
SQ22C.S.2010,SQ22C.S,2010,1,36.71960969,-118.7648869,WFR,2420,262.09,17.91,0.9453,0.544,60,14,5.7,5,14,78,NA,Undisturbed,Modified,0,0.156,-7.33859,17.35,0.014,3.44507,2.75,337.5
SQ22C.S.2011,SQ22C.S,2011,1,36.71960969,-118.7648869,WFR,2420,262.09,17.91,0.9453,0.544,60,14,5.7,5,14,78,NA,Undisturbed,Modified,0,0.204,-6.16586,16.15,0.062,4.6178,1.55,189
SQ22C.S.2012,SQ22C.S,2012,2,36.71960969,-118.7648869,WFR,2420,262.09,17.91,0.9453,0.544,60,14,5.7,5,14,78,NA,Undisturbed,Modified,0,0.052,-3.72776,19.19,-0.09,7.0559,4.59,555.79
SQ22C.S.2013,SQ22C.S,2013,1,36.71960969,-118.7648869,WFR,2420,262.09,17.91,0.9453,0.544,60,14,5.7,5,14,78,NA,Undisturbed,Modified,0,0.073,-8.85229,20.55,-0.069,1.93137,5.95,615.16
SQ22C.S.2014,SQ22C.S,2014,2,36.71960969,-118.7648869,WFR,2420,262.09,17.91,0.9453,0.544,60,14,5.7,5,14,78,NA,Undisturbed,Modified,0,0.029,-1.94879,20.31,-0.113,8.83487,5.71,694.77
SQ22C.S.2015,SQ22C.S,2015,1,36.71960969,-118.7648869,WFR,2420,262.09,17.91,0.9453,0.544,65,12,5.7,5.5,16.5,90,NA,Undisturbed,Modified,0,0.097,-5.01917,21.01,-0.045,5.76449,6.41,647.77
SQ22C.S.2016,SQ22C.S,2016,2,36.71960969,-118.7648869,MCP,2420,262.09,17.91,0.9453,0.544,70,10,5.8,6,19,102,NA,Undisturbed,Modified,0,0.165,-6.77201,20.91,0.023,4.01165,6.31,560.09
SQ22C.S.2017,SQ22C.S,2017,1,36.71960969,-118.7648869,MCP,2420,262.09,17.91,0.9453,0.544,70,10,5.8,6,19,102,NA,Undisturbed,Modified,0,0.219,-7.45054,20.51765,0.077,3.33312,5.91766,645.57
SQ22C.S.2019,SQ22C.S,2019,2,36.71960969,-118.7648869,MCP,2420,262.09,17.91,0.9453,0.544,70,10,5.8,6,19,102,NA,Undisturbed,Modified,0,0.225,-5.99415,18.90067,0.083,4.78951,4.30067,590.79
SQ22C.W.2010,SQ22C.W,2010,1,36.7218881,-118.767653,JPN,2369,260.1,29.39,-0.2546,0.555,75,23,10.7,9,19,125,NA,Undisturbed,Modified,0,0.025,-7.00031,17.41,0,3.4153,2.72,339.9
SQ22C.W.2011,SQ22C.W,2011,1,36.7218881,-118.767653,JPN,2369,260.1,29.39,-0.2546,0.555,75,23,10.7,9,19,125,NA,Undisturbed,Modified,0,-0.01,-5.87645,16.23,-0.035,4.53917,1.54,189.6
SQ22C.W.2012,SQ22C.W,2012,2,36.7218881,-118.767653,JPN,2369,260.1,29.39,-0.2546,0.555,75,23,10.7,9,19,125,NA,Undisturbed,Modified,0,-0.009,-3.44272,19.26,-0.034,6.97289,4.57,566.72
SQ22C.W.2013,SQ22C.W,2013,1,36.7218881,-118.767653,JPN,2369,260.1,29.39,-0.2546,0.555,75,23,10.7,9,19,125,NA,Undisturbed,Modified,0,0.018,-8.53331,20.62,-0.007,1.8823,5.93,624.26
SQ22C.W.2014,SQ22C.W,2014,2,36.7218881,-118.767653,JPN,2369,260.1,29.39,-0.2546,0.555,75,23,10.7,9,19,125,NA,Undisturbed,Modified,0,-0.001,-1.6543,20.39,-0.026,8.76131,5.7,698.1
SQ22C.W.2015,SQ22C.W,2015,1,36.7218881,-118.767653,JPN,2369,260.1,29.39,-0.2546,0.555,70,16.5,6.4,5,11.5,125,NA,Undisturbed,Modified,0,0.04,-4.72752,21.08,0.015,5.68809,6.39,650.68
SQ22C.W.2016,SQ22C.W,2016,2,36.7218881,-118.767653,SMC,2369,260.1,29.39,-0.2546,0.555,65,10,2.2,1,4,125,NA,Undisturbed,Modified,0,0.06,-6.47832,20.98,0.035,3.93729,6.29,573.07
SQ22C.W.2017,SQ22C.W,2017,1,36.7218881,-118.767653,SMC,2369,260.1,29.39,-0.2546,0.555,65,10,2.2,1,4,125,NA,Undisturbed,Modified,0,0.012,-7.15271,20.82479,-0.013,3.26291,6.13479,637.75
SQ22C.W.2019,SQ22C.W,2019,2,36.7218881,-118.767653,SMC,2369,260.1,29.39,-0.2546,0.555,65,10,2.2,1,4,125,NA,Undisturbed,Modified,0,0.018,-5.68616,19.20384,-0.007,4.72945,4.51384,567.54
SQ24A.C.2010,SQ24A.C,2010,2,35.85522397,-118.5348651,SMC,2131,213.45,24.68,-0.4308,0.8142,75,18,7.7,4,12,75,1990,MHSF,Modified,0,0.154,-1.60374,20.75,-0.085,3.39934,2.78,560.1
SQ24A.C.2011,SQ24A.C,2011,1,35.85522397,-118.5348651,SMC,2131,213.45,24.68,-0.4308,0.8142,75,18,7.7,4,12,75,1990,MHSF,Modified,0,0.171,-1.50233,20.13,-0.068,3.50076,2.16,589.4
SQ24A.C.2012,SQ24A.C,2012,2,35.85522397,-118.5348651,SMC,2131,213.45,24.68,-0.4308,0.8142,75,18,7.7,4,12,75,1990,MHSF,Modified,0,0.238,0.25343,22.79,-0.001,5.25652,4.82,772.1
SQ24A.C.2013,SQ24A.C,2013,2,35.85522397,-118.5348651,SMC,2131,213.45,24.68,-0.4308,0.8142,75,18,7.7,4,12,75,1990,MHSF,Modified,0,0.265,-5.25808,24.73,0.026,-0.255,6.76,933.78
SQ24A.C.2014,SQ24A.C,2014,1,35.85522397,-118.5348651,SMC,2131,213.45,24.68,-0.4308,0.8142,62.5,24,6,5,17,57.5,1990,MHSF,Modified,0,0.252,2.03794,24.53,0.013,7.04102,6.56,994.77
SQ24A.C.2015,SQ24A.C,2015,2,35.85522397,-118.5348651,MHC,2131,213.45,24.68,-0.4308,0.8142,50,30,4.4,6,22,40,1990,MHSF,Modified,0,0.217,-2.509,25.1,-0.022,2.49409,7.13,955.96
SQ24A.C.2016,SQ24A.C,2016,1,35.85522397,-118.5348651,MHC,2131,213.45,24.68,-0.4308,0.8142,50,30,4.4,6,22,40,1990,MHSF,Modified,0,0.225,-1.70179,24.94,-0.014,3.30129,6.97,794.99
SQ24A.C.2017,SQ24A.C,2017,1,35.85522397,-118.5348651,MHC,2131,213.45,24.68,-0.4308,0.8142,50,30,4.4,6,22,40,1990,MHSF,Modified,0,-0.118,-3.97363,23.61272,-0.357,1.02945,5.64272,862.01
SQ24A.C.2019,SQ24A.C,2019,0,35.85522397,-118.5348651,MHC,2131,213.45,24.68,-0.4308,0.8142,50,30,4.4,6,22,40,1990,MHSF,Modified,0,0.136,-2.01202,22.70644,-0.103,2.99106,4.73644,833.05
SQ24A.E.2010,SQ24A.E,2010,2,35.85518917,-118.5320942,MHW,2149,163.34,28.16,0.3317,0.9075,70,20,0,3,3,8,1990,MHSF,Modified,0,0.261,-1.42672,20.27,-0.083,3.38083,2.8,557.9
SQ24A.E.2011,SQ24A.E,2011,1,35.85518917,-118.5320942,MHW,2149,163.34,28.16,0.3317,0.9075,70,20,0,3,3,8,1990,MHSF,Modified,0,0.249,-1.63451,19.85,-0.095,3.17303,2.38,578.1
SQ24A.E.2012,SQ24A.E,2012,2,35.85518917,-118.5320942,MHW,2149,163.34,28.16,0.3317,0.9075,70,20,0,3,3,8,1990,MHSF,Modified,0,0.283,0.14622,22.53,-0.061,4.95376,5.06,763.47
SQ24A.E.2013,SQ24A.E,2013,2,35.85518917,-118.5320942,MHW,2149,163.34,28.16,0.3317,0.9075,70,20,0,3,3,8,1990,MHSF,Modified,0,0.338,-5.41524,24.48,-0.006,-0.6077,7.01,920.57
SQ24A.E.2014,SQ24A.E,2014,1,35.85518917,-118.5320942,MHW,2149,163.34,28.16,0.3317,0.9075,70,20,1.1,2,2.5,11.5,1990,MHSF,Modified,0,0.29,1.94644,24.25,-0.054,6.75399,6.78,980.03
SQ24A.E.2015,SQ24A.E,2015,2,35.85518917,-118.5320942,MHC,2149,163.34,28.16,0.3317,0.9075,70,20,2.2,1,2,15,1990,MHSF,Modified,0,0.237,-2.69198,24.76,-0.107,2.11556,7.29,935.59
SQ24A.E.2016,SQ24A.E,2016,1,35.85518917,-118.5320942,MHC,2149,163.34,28.16,0.3317,0.9075,70,20,2.2,1,2,15,1990,MHSF,Modified,0,0.245,-1.87832,24.6,-0.099,2.92922,7.13,789.69
SQ24A.E.2017,SQ24A.E,2017,1,35.85518917,-118.5320942,MHC,2149,163.34,28.16,0.3317,0.9075,70,20,2.2,1,2,15,1990,MHSF,Modified,0,0.01,-4.17599,23.35956,-0.334,0.63155,5.88956,857.65
SQ24A.E.2019,SQ24A.E,2019,0,35.85518917,-118.5320942,MHC,2149,163.34,28.16,0.3317,0.9075,70,20,2.2,1,2,15,1990,MHSF,Modified,0,0.205,-2.19501,22.44683,-0.139,2.61253,4.97683,827.45
SQ24A.N.2010,SQ24A.N,2010,2,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,90,17,6.3,4,10,65,1990,MHSF,Modified,0,0.2,-1.60044,20.53,-0.066,3.39311,2.74,556.2
SQ24A.N.2011,SQ24A.N,2011,1,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,90,17,6.3,4,10,65,1990,MHSF,Modified,0,0.209,-1.60813,19.99,-0.057,3.38542,2.2,584.4
SQ24A.N.2012,SQ24A.N,2012,2,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,90,17,6.3,4,10,65,1990,MHSF,Modified,0,0.2,0.18176,22.65,-0.066,5.17531,4.86,768.36
SQ24A.N.2013,SQ24A.N,2013,2,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,90,17,6.3,4,10,65,1990,MHSF,Modified,0,0.325,-5.38535,24.61,0.059,-0.3918,6.82,926.85
SQ24A.N.2014,SQ24A.N,2014,1,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,75,23.5,5.7,4,18,62.5,1990,MHSF,Modified,0,0.283,1.97242,24.39,0.017,6.96597,6.6,981.3
SQ24A.N.2015,SQ24A.N,2015,2,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,60,30,5,4,26,60,1990,MHSF,Modified,0,0.204,-2.63063,24.99,-0.062,2.36292,7.2,940.2
SQ24A.N.2016,SQ24A.N,2016,1,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,60,30,5,4,26,60,1990,MHSF,Modified,0,0.18,-1.81989,24.83,-0.086,3.17365,7.04,791.22
SQ24A.N.2017,SQ24A.N,2017,1,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,60,30,5,4,26,60,1990,MHSF,Modified,0,-0.173,-4.10162,23.45944,-0.439,0.89193,5.66944,888.05
SQ24A.N.2019,SQ24A.N,2019,0,35.85747395,-118.5348223,MHC,2192,221.99,29.59,-0.3182,0.7667,60,30,5,4,26,60,1990,MHSF,Modified,0,0.056,-2.12419,22.55329,-0.21,2.86935,4.76329,853.53
SQ24A.S.2010,SQ24A.S,2010,2,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,40,52.5,19,17,30,71,1990,LSF,Modified,0,0.315,-1.5643,21.11,-0.004,3.40612,2.98,558.2
SQ24A.S.2011,SQ24A.S,2011,1,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,40,52.5,19,17,30,71,1990,LSF,Modified,0,0.325,-1.38501,20.39,0.006,3.58541,2.26,588.5
SQ24A.S.2012,SQ24A.S,2012,2,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,40,52.5,19,17,30,71,1990,LSF,Modified,0,0.328,0.32901,23.04,0.009,5.29943,4.91,768.96
SQ24A.S.2013,SQ24A.S,2013,2,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,40,52.5,19,17,30,71,1990,LSF,Modified,0,0.356,-5.09911,24.98,0.037,-0.12869,6.85,932.11
SQ24A.S.2014,SQ24A.S,2014,1,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,37.5,43.8,20.1,19.5,34.5,65.5,1990,LSF,Modified,0,0.328,2.09484,24.8,0.009,7.06527,6.67,997.34
SQ24A.S.2015,SQ24A.S,2015,2,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,35,35,21.2,22,39,60,1990,LSF,Modified,0,0.269,-2.34241,25.34,-0.05,2.62801,7.21,963.03
SQ24A.S.2016,SQ24A.S,2016,1,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,35,35,21.2,22,39,60,1990,LSF,Modified,0,0.177,-1.54233,25.19,-0.142,3.42809,7.06,792.57
SQ24A.S.2017,SQ24A.S,2017,1,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,35,35,21.2,22,39,60,1990,LSF,Modified,0,-0.263,-3.79027,23.84555,-0.582,1.18015,5.71555,791.56
SQ24A.S.2019,SQ24A.S,2019,0,35.85297399,-118.5349079,SMC,2084,144.02,24.03,-0.2514,0.8001,35,35,21.2,22,39,60,1990,LSF,Modified,0,0.152,-1.85462,22.92555,-0.167,3.1158,4.79555,777.1
SQ24A.W.2010,SQ24A.W,2010,2,35.85525871,-118.537636,MCP,2125,205.7,25.99,-0.7901,0.8572,75,0,0,3,5,15,1990,MHSF,Modified,0,0.132,-1.70742,20.9,-0.057,3.44383,2.71,573.1
SQ24A.W.2011,SQ24A.W,2011,1,35.85525871,-118.537636,MCP,2125,205.7,25.99,-0.7901,0.8572,75,0,0,3,5,15,1990,MHSF,Modified,0,0.149,-1.44677,20.26,-0.04,3.70448,2.07,602
SQ24A.W.2012,SQ24A.W,2012,2,35.85525871,-118.537636,MCP,2125,205.7,25.99,-0.7901,0.8572,75,0,0,3,5,15,1990,MHSF,Modified,0,0.209,0.28401,22.9,0.02,5.43527,4.71,783.07
SQ24A.W.2013,SQ24A.W,2013,2,35.85525871,-118.537636,MCP,2125,205.7,25.99,-0.7901,0.8572,75,0,0,3,5,15,1990,MHSF,Modified,0,0.253,-5.19002,24.85,0.064,-0.03876,6.66,947.97
SQ24A.W.2014,SQ24A.W,2014,1,35.85525871,-118.537636,MCP,2125,205.7,25.99,-0.7901,0.8572,67.5,10,0.6,1.5,4.5,15,1990,MHSF,Modified,0,0.23,2.0769,24.65,0.041,7.22815,6.46,1001.57
SQ24A.W.2015,SQ24A.W,2015,2,35.85525871,-118.537636,MCH,2125,205.7,25.99,-0.7901,0.8572,60,20,1.2,0,4,15,1990,MHSF,Modified,0,0.167,-2.41135,25.2,-0.022,2.7399,7.01,970.77
SQ24A.W.2016,SQ24A.W,2016,1,35.85525871,-118.537636,MCH,2125,205.7,25.99,-0.7901,0.8572,60,20,1.2,0,4,15,1990,MHSF,Modified,0,0.205,-1.60707,25.04,0.016,3.54418,6.85,809.43
SQ24A.W.2017,SQ24A.W,2017,1,35.85525871,-118.537636,MCH,2125,205.7,25.99,-0.7901,0.8572,60,20,1.2,0,4,15,1990,MHSF,Modified,0,-0.06,-3.8753,23.73071,-0.249,1.27595,5.54071,890.81
SQ24A.W.2019,SQ24A.W,2019,0,35.85525871,-118.537636,MCH,2125,205.7,25.99,-0.7901,0.8572,60,20,1.2,0,4,15,1990,MHSF,Modified,0,0.076,-1.91707,22.82113,-0.113,3.23418,4.63113,856.49
SQ24B.C.2010,SQ24B.C,2010,2,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,75,0,0,7,10,15,1990,MHSF,Modified,0,0.415,-1.61079,21.89,0.022,3.48351,3.12,578.2
SQ24B.C.2011,SQ24B.C,2011,1,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,75,0,0,7,10,15,1990,MHSF,Modified,0,0.395,-1.24743,20.83,0.002,3.84687,2.06,600.7
SQ24B.C.2012,SQ24B.C,2012,2,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,75,0,0,7,10,15,1990,MHSF,Modified,0,0.419,0.42839,23.43,0.026,5.5227,4.66,793.64
SQ24B.C.2013,SQ24B.C,2013,2,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,75,0,0,7,10,15,1990,MHSF,Modified,0,0.5,-4.95143,25.36,0.107,0.14288,6.59,965.73
SQ24B.C.2014,SQ24B.C,2014,1,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,71.5,7.5,1.4,4.5,6,15,1990,MHSF,Modified,0,0.44,2.197,25.21,0.047,7.2913,6.44,1009.15
SQ24B.C.2015,SQ24B.C,2015,2,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,68,15,2.8,2,2,15,1990,MHSF,Modified,0,0.432,-2.12432,25.8,0.039,2.96999,7.03,964.96
SQ24B.C.2016,SQ24B.C,2016,1,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,68,15,2.8,2,2,15,1990,MHSF,Modified,0,0.42,-1.31664,25.65,0.027,3.77767,6.88,814.2
SQ24B.C.2017,SQ24B.C,2017,1,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,68,15,2.8,2,2,15,1990,MHSF,Modified,0,0.458,-3.56595,24.09095,0.065,1.52836,5.32095,825.68
SQ24B.C.2019,SQ24B.C,2019,0,35.85536254,-118.5459487,MCP,2063,320.45,30.62,-0.602,0.2197,68,15,2.8,2,2,15,1990,MHSF,Modified,0,0.376,-1.64471,23.19423,-0.017,3.44959,4.42424,800.42
SQ24B.E.2010,SQ24B.E,2010,2,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,85,15,5.7,0,1,25,1990,MHSF,Modified,0,0.328,-1.48201,21.38,0.005,3.46014,2.93,574
SQ24B.E.2011,SQ24B.E,2011,1,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,85,15,5.7,0,1,25,1990,MHSF,Modified,0,0.33,-1.35391,20.53,0.007,3.58824,2.08,596
SQ24B.E.2012,SQ24B.E,2012,2,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,85,15,5.7,0,1,25,1990,MHSF,Modified,0,0.396,0.35378,23.15,0.073,5.29593,4.7,775.46
SQ24B.E.2013,SQ24B.E,2013,2,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,85,15,5.7,0,1,25,1990,MHSF,Modified,0,0.422,-5.07162,25.09,0.099,-0.12947,6.64,939.93
SQ24B.E.2014,SQ24B.E,2014,1,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,72.5,22.5,4.7,0.5,1,23.5,1990,MHSF,Modified,0,0.389,2.13401,24.91,0.066,7.07616,6.46,999.52
SQ24B.E.2015,SQ24B.E,2015,2,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,60,30,3.8,1,1,22,1990,MHSF,Modified,0,0.335,-2.26387,25.46,0.012,2.67828,7.01,963.24
SQ24B.E.2016,SQ24B.E,2016,1,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,60,30,3.8,1,1,22,1990,MHSF,Modified,0,0.316,-1.45144,25.3,-0.007,3.49071,6.85,810.28
SQ24B.E.2017,SQ24B.E,2017,1,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,60,30,3.8,1,1,22,1990,MHSF,Modified,0,-0.085,-3.71636,23.8918,-0.408,1.22579,5.4418,855.99
SQ24B.E.2019,SQ24B.E,2019,0,35.855328,-118.5431778,MHC,2098,77.45,8.51,0.4956,0.4303,60,30,3.8,1,1,22,1990,MHSF,Modified,0,0.077,-1.77417,22.9967,-0.246,3.16798,4.5467,826.2
SQ24B.N.2010,SQ24B.N,2010,2,35.85761252,-118.5459062,WFR,2044,262.37,37.41,-0.0432,0.5424,85,18,4,0,2,100,1990,MHSF,Modified,0,0.349,-1.53814,21.77,-0.013,3.4522,3.16,525
SQ24B.N.2011,SQ24B.N,2011,1,35.85761252,-118.5459062,WFR,2044,262.37,37.41,-0.0432,0.5424,85,18,4,0,2,100,1990,MHSF,Modified,0,0.317,-1.25032,20.75,-0.045,3.74003,2.14,543.4
SQ24B.N.2012,SQ24B.N,2012,2,35.85761252,-118.5459062,WFR,2044,262.37,37.41,-0.0432,0.5424,85,18,4,0,2,100,1990,MHSF,Modified,0,0.382,0.42574,23.36,0.02,5.41609,4.75,739.76
SQ24B.N.2013,SQ24B.N,2013,2,35.85761252,-118.5459062,WFR,2044,262.37,37.41,-0.0432,0.5424,85,18,4,0,2,100,1990,MHSF,Modified,0,0.441,-4.94027,25.29,0.079,0.05008,6.68,901.1
SQ24B.N.2014,SQ24B.N,2014,1,35.85761252,-118.5459062,WFR,2044,262.37,37.41,-0.0432,0.5424,72.5,24,2.8,0,1,60.5,1990,MHSF,Modified,0,0.39,2.18609,25.13,0.028,7.17644,6.52,995.58
SQ24B.N.2015,SQ24B.N,2015,2,35.85761252,-118.5459062,MCP,2044,262.37,37.41,-0.0432,0.5424,60,30,1.6,0,0,21,1990,MHSF,Modified,0,0.319,-2.10178,25.74,-0.043,2.88857,7.13,943.44
SQ24B.N.2016,SQ24B.N,2016,1,35.85761252,-118.5459062,MCP,2044,262.37,37.41,-0.0432,0.5424,60,30,1.6,0,0,21,1990,MHSF,Modified,0,0.286,-1.31972,25.58,-0.076,3.67063,6.97,760.68
SQ24B.N.2017,SQ24B.N,2017,1,35.85761252,-118.5459062,MCP,2044,262.37,37.41,-0.0432,0.5424,60,30,1.6,0,0,21,1990,MHSF,Modified,0,0.362,-3.54254,24.14268,0,1.4478,5.53268,805.74
SQ24B.N.2019,SQ24B.N,2019,0,35.85761252,-118.5459062,MCP,2044,262.37,37.41,-0.0432,0.5424,60,30,1.6,0,0,21,1990,MHSF,Modified,0,0.287,-1.62725,23.24392,-0.075,3.3631,4.63392,785.14
SQ24B.W.2010,SQ24B.W,2010,2,35.85539702,-118.5487197,WFR,2036,70.55,18.37,-0.6256,0.3919,20,13,2,14,35,50,1990,MHSF,Modified,0,0.196,-1.61145,21.27,-0.056,3.48087,2.85,571.8
SQ24B.W.2011,SQ24B.W,2011,1,35.85539702,-118.5487197,WFR,2036,70.55,18.37,-0.6256,0.3919,20,13,2,14,35,50,1990,MHSF,Modified,0,0.191,-1.29429,20.33,-0.061,3.79804,1.91,592.3
SQ24B.W.2012,SQ24B.W,2012,2,35.85539702,-118.5487197,WFR,2036,70.55,18.37,-0.6256,0.3919,20,13,2,14,35,50,1990,MHSF,Modified,0,0.137,0.39158,22.93,-0.115,5.4839,4.51,772.15
SQ24B.W.2013,SQ24B.W,2013,2,35.85539702,-118.5487197,WFR,2036,70.55,18.37,-0.6256,0.3919,20,13,2,14,35,50,1990,MHSF,Modified,0,0.152,-5.04605,24.89,-0.1,0.04627,6.47,935.28
SQ24B.W.2014,SQ24B.W,2014,1,35.85539702,-118.5487197,WFR,2036,70.55,18.37,-0.6256,0.3919,22.5,10.5,1.5,10.5,26.5,45,1990,MHSF,Modified,0,0.166,2.1689,24.71,-0.086,7.26123,6.29,993.77
SQ24B.W.2015,SQ24B.W,2015,2,35.85539702,-118.5487197,WTM,2036,70.55,18.37,-0.6256,0.3919,25,8,1,7,18,40,1990,MHSF,Modified,0,0.094,-2.20311,25.31,-0.158,2.88922,6.89,945.99
SQ24B.W.2016,SQ24B.W,2016,1,35.85539702,-118.5487197,WTM,2036,70.55,18.37,-0.6256,0.3919,25,8,1,7,18,40,1990,MHSF,Modified,0,0.251,-1.37477,25.15,-0.001,3.71756,6.73,807.76
SQ24B.W.2017,SQ24B.W,2017,1,35.85539702,-118.5487197,WTM,2036,70.55,18.37,-0.6256,0.3919,25,8,1,7,18,40,1990,MHSF,Modified,0,0.247,-3.65581,23.94475,-0.005,1.43651,5.52475,861.58
SQ24B.W.2019,SQ24B.W,2019,0,35.85539702,-118.5487197,WTM,2036,70.55,18.37,-0.6256,0.3919,25,8,1,7,18,40,1990,MHSF,Modified,0,0.256,-1.71398,23.05669,0.004,3.37835,4.63669,830.57
SQ24B.X.2010,SQ24B.X,2010,2,35.8532344,-118.54635,PPN,2055,248.2,25.16,-0.2858,0.6211,40,28.2,6.3,8,14,25,1990,MHSF,Modified,0,0.445,-1.50753,21.54,0.014,3.48411,2.97,575.3
SQ24B.X.2011,SQ24B.X,2011,1,35.8532344,-118.54635,PPN,2055,248.2,25.16,-0.2858,0.6211,40,28.2,6.3,8,14,25,1990,MHSF,Modified,0,0.416,-1.26652,20.6,-0.015,3.72511,2.03,598.1
SQ24B.X.2012,SQ24B.X,2012,2,35.8532344,-118.54635,PPN,2055,248.2,25.16,-0.2858,0.6211,40,28.2,6.3,8,14,25,1990,MHSF,Modified,0,0.515,0.4168,23.21,0.084,5.40843,4.64,794.14
SQ24B.X.2013,SQ24B.X,2013,2,35.8532344,-118.54635,PPN,2055,248.2,25.16,-0.2858,0.6211,40,28.2,6.3,8,14,25,1990,MHSF,Modified,0,0.558,-5.00023,25.15,0.127,-0.0086,6.58,951.68
SQ24B.X.2014,SQ24B.X,2014,1,35.8532344,-118.54635,PPN,2055,248.2,25.16,-0.2858,0.6211,37.5,41.6,8.6,4,7.5,29,1990,MHSF,Modified,0,0.495,2.18708,24.99,0.064,7.17872,6.42,1007.5
SQ24B.X.2015,SQ24B.X,2015,2,35.8532344,-118.54635,SMC,2055,248.2,25.16,-0.2858,0.6211,35,55,10.8,0,1,33,1990,MHSF,Modified,0,0.424,-2.17829,25.56,-0.007,2.81334,6.99,972.17
SQ24B.X.2016,SQ24B.X,2016,1,35.8532344,-118.54635,SMC,2055,248.2,25.16,-0.2858,0.6211,35,55,10.8,0,1,33,1990,MHSF,Modified,0,0.392,-1.34478,25.41,-0.039,3.64685,6.84,814.08
